Temperature (C),Humidity,rain,hour
31.04444444444444,0.47,No Rain,11
32.24444444444445,0.38,No Rain,12
32.77777777777778,0.37,Rain,13
32.83888888888889,0.35,No Rain,14
33.83888888888888,0.33,No Rain,15
32.800000000000004,0.37,No Rain,16
32.83888888888889,0.35,Rain,17
32.70555555555556,0.35,Rain,18
29.90555555555555,0.49,Rain,19
27.42777777777778,0.59,Rain,20
22.061111111111103,0.77,No Rain,21
21.016666666666666,0.8,No Rain,22
20.6,0.87,Rain,23
18.86666666666666,0.97,Rain,0
18.88888888888889,0.93,Rain,1
18.3,0.94,No Rain,2
18.28333333333333,0.93,Rain,3
18.28333333333333,0.92,No Rain,4
17.755555555555556,0.97,No Rain,5
17.755555555555556,0.97,Rain,6
17.755555555555556,0.96,No Rain,7
17.766666666666666,0.96,No Rain,8
17.705555555555556,0.96,Rain,9
18.81666666666667,0.9,No Rain,10
18.883333333333333,0.88,Rain,11
19.95,0.83,Rain,12
21.016666666666666,0.78,Rain,13
21.29444444444444,0.76,No Rain,14
22.17777777777778,0.68,No Rain,15
22.68888888888889,0.67,Rain,16
22.63888888888889,0.66,Rain,17
22.15555555555555,0.73,Rain,18
21.088888888888885,0.79,No Rain,19
20.200000000000003,0.82,Rain,20
17.82777777777778,0.9,No Rain,21
17.733333333333334,0.93,No Rain,22
16.961111111111112,0.92,No Rain,23
19.327777777777783,0.91,No Rain,0
19.90555555555555,0.87,No Rain,1
19.01666666666667,0.96,Rain,2
18.311111111111103,0.93,No Rain,3
17.783333333333335,0.97,No Rain,4
17.38888888888889,0.96,Rain,5
17.805555555555557,0.97,Rain,6
19.88888888888889,0.88,Rain,7
21.16111111111111,0.87,Rain,8
22.22222222222222,0.81,Rain,9
22.85,0.79,Rain,10
25.13888888888889,0.73,No Rain,11
26.15555555555555,0.69,Rain,12
27.266666666666666,0.65,No Rain,13
27.89444444444444,0.62,No Rain,14
28.81111111111112,0.51,No Rain,15
27.82222222222222,0.59,Rain,16
28.744444444444444,0.52,Rain,17
26.266666666666666,0.68,Rain,18
26.149999999999995,0.65,Rain,19
24.39444444444444,0.72,Rain,20
22.31111111111111,0.81,No Rain,21
21.688888888888894,0.87,No Rain,22
21.65555555555556,0.86,Rain,23
20.99444444444445,0.9,Rain,0
19.97777777777777,0.96,Rain,1
19.08888888888889,0.93,No Rain,2
18.33333333333333,0.97,No Rain,3
17.783333333333335,0.97,No Rain,4
18.33888888888889,0.97,Rain,5
17.788888888888884,0.99,Rain,6
19.98888888888889,0.99,No Rain,7
22.80555555555556,0.84,Rain,8
26.16111111111111,0.68,Rain,9
27.85,0.62,Rain,10
28.86666666666666,0.51,No Rain,11
31.03888888888889,0.39,No Rain,12
31.08333333333333,0.38,No Rain,13
31.077777777777776,0.38,Rain,14
31.061111111111103,0.38,Rain,15
31.15555555555555,0.38,Rain,16
31.794444444444448,0.35,No Rain,17
31.03888888888889,0.36,No Rain,18
28.883333333333333,0.49,Rain,19
26.383333333333333,0.62,Rain,20
24.92777777777778,0.74,Rain,21
23.75,0.76,Rain,22
23.35555555555556,0.78,No Rain,23
16.67222222222222,0.97,Rain,0
15.650000000000002,0.96,Rain,1
15.377777777777778,0.92,No Rain,2
16.083333333333332,0.97,No Rain,3
15.066666666666666,0.96,Rain,4
14.694444444444445,0.98,Rain,5
15.16111111111111,0.99,No Rain,6
17.244444444444444,0.99,Rain,7
20.705555555555552,0.58,Rain,8
21.116666666666667,0.54,No Rain,9
22.2,0.49,Rain,10
22.76111111111111,0.47,No Rain,11
23.35555555555556,0.47,No Rain,12
24.97777777777777,0.4,No Rain,13
25.00555555555556,0.42,No Rain,14
26.088888888888885,0.37,Rain,15
26.088888888888885,0.37,No Rain,16
26.0,0.4,No Rain,17
26.03888888888889,0.42,No Rain,18
24.80555555555556,0.48,No Rain,19
21.51666666666667,0.65,No Rain,20
18.86111111111111,0.79,No Rain,21
17.733333333333334,0.85,No Rain,22
16.894444444444442,0.89,Rain,23
15.622222222222222,0.93,No Rain,0
16.11111111111111,0.97,No Rain,1
15.216666666666663,0.95,No Rain,2
13.961111111111112,0.96,Rain,3
13.405555555555557,0.96,Rain,4
13.488888888888887,0.95,Rain,5
15.977777777777776,1.0,Rain,6
18.71111111111112,0.9,Rain,7
21.822222222222223,0.66,No Rain,8
23.86666666666666,0.54,Rain,9
26.016666666666666,0.47,No Rain,10
26.06111111111111,0.36,Rain,11
27.15,0.37,Rain,12
27.68888888888889,0.35,Rain,13
27.71111111111111,0.33,Rain,14
27.77777777777778,0.31,Rain,15
27.73333333333333,0.32,Rain,16
27.40555555555555,0.34,No Rain,17
27.24444444444445,0.32,Rain,18
27.24444444444445,0.37,Rain,19
23.42777777777778,0.51,Rain,20
20.09444444444445,0.68,Rain,21
19.327777777777783,0.74,No Rain,22
18.166666666666668,0.82,No Rain,23
16.6,0.9,No Rain,0
16.044444444444444,0.93,No Rain,1
18.06111111111112,0.8,No Rain,2
14.444444444444445,0.96,Rain,3
14.911111111111111,0.96,Rain,4
13.333333333333334,0.95,No Rain,5
17.07222222222222,0.92,No Rain,6
19.822222222222223,0.79,No Rain,7
22.53333333333333,0.71,No Rain,8
25.02777777777778,0.58,Rain,9
27.22222222222222,0.47,Rain,10
27.31666666666667,0.41,Rain,11
27.82777777777778,0.43,No Rain,12
28.86666666666666,0.37,Rain,13
29.866666666666667,0.34,No Rain,14
28.96111111111111,0.36,No Rain,15
28.911111111111115,0.33,Rain,16
29.8,0.34,Rain,17
28.911111111111115,0.36,No Rain,18
27.800000000000004,0.43,No Rain,19
25.38888888888889,0.48,No Rain,20
22.24444444444445,0.64,No Rain,21
20.46111111111111,0.72,No Rain,22
20.611111111111107,0.72,Rain,23
19.26111111111112,0.75,Rain,0
18.244444444444447,0.79,No Rain,1
19.26111111111112,0.78,No Rain,2
18.172222222222217,0.82,No Rain,3
17.66111111111111,0.85,Rain,4
17.17777777777778,0.88,No Rain,5
17.68888888888889,0.85,No Rain,6
21.02777777777777,0.74,Rain,7
23.50555555555556,0.64,Rain,8
26.022222222222226,0.54,No Rain,9
26.20555555555556,0.52,Rain,10
28.772222222222226,0.41,No Rain,11
29.97777777777777,0.34,No Rain,12
30.050000000000004,0.32,Rain,13
30.95,0.33,Rain,14
31.11111111111111,0.33,No Rain,15
31.11111111111111,0.29,Rain,16
31.022222222222226,0.28,No Rain,17
31.11111111111111,0.33,No Rain,18
27.916666666666668,0.4,Rain,19
25.288888888888884,0.5,No Rain,20
22.800000000000004,0.58,Rain,21
22.68888888888889,0.57,No Rain,22
22.43333333333333,0.6,Rain,23
21.46111111111111,0.66,Rain,0
20.85555555555556,0.7,Rain,1
17.938888888888894,0.9,No Rain,2
18.75,0.79,Rain,3
16.71666666666667,0.87,Rain,4
15.833333333333334,0.92,No Rain,5
18.75555555555556,0.85,Rain,6
22.022222222222226,0.69,Rain,7
23.62777777777778,0.63,No Rain,8
24.98333333333333,0.55,Rain,9
27.15555555555555,0.48,No Rain,10
27.677777777777774,0.47,Rain,11
28.88888888888889,0.41,Rain,12
29.95,0.4,Rain,13
29.93333333333333,0.4,Rain,14
31.016666666666666,0.36,Rain,15
31.11111111111111,0.35,No Rain,16
31.016666666666666,0.35,No Rain,17
19.633333333333336,0.76,No Rain,18
22.55555555555556,0.74,No Rain,19
22.800000000000004,0.7,Rain,20
19.166666666666668,0.88,Rain,21
20.533333333333328,0.78,Rain,22
19.35555555555556,0.84,No Rain,23
17.38888888888889,0.89,No Rain,0
17.322222222222223,0.92,No Rain,1
15.744444444444447,0.91,Rain,2
17.17777777777778,0.93,No Rain,3
16.688888888888886,0.93,No Rain,4
16.41111111111111,0.93,No Rain,5
17.22222222222222,0.93,Rain,6
19.92777777777778,0.84,No Rain,7
22.16666666666667,0.77,No Rain,8
23.79444444444444,0.7,No Rain,9
26.06666666666667,0.6,Rain,10
27.84444444444445,0.54,No Rain,11
28.88888888888889,0.46,No Rain,12
30.0,0.4,No Rain,13
30.07222222222222,0.37,Rain,14
29.694444444444443,0.38,Rain,15
29.850000000000005,0.36,No Rain,16
27.38333333333334,0.51,No Rain,17
22.772222222222226,0.66,No Rain,18
20.522222222222226,0.77,Rain,19
20.26666666666667,0.78,Rain,20
18.05555555555556,0.89,No Rain,21
17.916666666666668,0.87,No Rain,22
17.522222222222222,0.89,No Rain,23
7.277777777777778,0.86,No Rain,0
7.294444444444445,0.86,Rain,1
10.52777777777778,0.85,No Rain,2
7.155555555555556,0.86,No Rain,3
6.644444444444445,0.86,Rain,4
5.699999999999999,0.89,Rain,5
7.177777777777779,0.86,Rain,6
8.866666666666667,0.89,Rain,7
11.083333333333336,0.77,No Rain,8
12.761111111111113,0.72,No Rain,9
15.0,0.62,No Rain,10
16.016666666666666,0.57,No Rain,11
16.08888888888889,0.56,Rain,12
17.733333333333334,0.43,Rain,13
17.805555555555557,0.44,No Rain,14
17.755555555555556,0.43,No Rain,15
17.244444444444444,0.38,No Rain,16
17.283333333333335,0.43,Rain,17
16.11111111111111,0.56,No Rain,18
15.02222222222222,0.6,Rain,19
14.105555555555556,0.65,Rain,20
12.77777777777778,0.76,Rain,21
13.261111111111113,0.72,No Rain,22
13.233333333333333,0.69,No Rain,23
10.75,0.92,No Rain,0
10.705555555555556,0.89,No Rain,1
8.06666666666667,0.95,Rain,2
10.105555555555554,0.86,No Rain,3
10.055555555555555,0.89,Rain,4
9.355555555555558,0.89,No Rain,5
12.161111111111111,0.87,No Rain,6
12.316666666666668,0.93,Rain,7
12.9,0.94,Rain,8
12.8,0.96,Rain,9
12.727777777777776,0.95,Rain,10
13.711111111111112,0.91,No Rain,11
11.172222222222222,0.93,No Rain,12
11.116666666666664,0.93,Rain,13
11.183333333333334,0.87,Rain,14
12.388888888888888,0.86,Rain,15
13.038888888888888,0.82,No Rain,16
13.016666666666667,0.81,Rain,17
13.005555555555553,0.82,No Rain,18
12.872222222222224,0.89,Rain,19
11.422222222222224,0.9,Rain,20
10.16111111111111,0.92,Rain,21
10.027777777777777,0.93,No Rain,22
9.583333333333334,0.95,Rain,23
8.93888888888889,0.96,No Rain,0
7.899999999999999,0.96,No Rain,1
11.083333333333336,0.96,Rain,2
6.861111111111112,1.0,No Rain,3
6.816666666666668,0.96,Rain,4
5.5777777777777775,0.96,No Rain,5
7.283333333333333,1.0,Rain,6
10.011111111111113,0.99,Rain,7
11.138888888888888,0.99,No Rain,8
12.294444444444444,0.99,No Rain,9
14.055555555555554,0.82,No Rain,10
15.97222222222222,0.73,Rain,11
16.255555555555553,0.72,Rain,12
18.89444444444445,0.67,Rain,13
19.80555555555556,0.63,No Rain,14
20.02777777777778,0.63,No Rain,15
21.094444444444445,0.63,No Rain,16
21.05555555555556,0.62,Rain,17
22.17777777777778,0.5,Rain,18
20.07222222222222,0.67,Rain,19
18.122222222222224,0.76,No Rain,20
15.094444444444449,0.87,No Rain,21
14.400000000000002,0.87,No Rain,22
13.52777777777778,0.9,Rain,23
12.783333333333331,0.96,No Rain,0
11.644444444444446,0.96,Rain,1
13.333333333333334,0.93,No Rain,2
10.655555555555557,0.95,No Rain,3
10.027777777777777,0.96,No Rain,4
9.927777777777775,0.96,No Rain,5
12.188888888888888,0.93,No Rain,6
15.983333333333336,0.87,Rain,7
17.87777777777778,0.78,No Rain,8
21.02777777777777,0.64,No Rain,9
22.2,0.59,Rain,10
22.788888888888884,0.55,No Rain,11
23.81666666666667,0.53,Rain,12
23.79444444444444,0.5,Rain,13
23.905555555555555,0.47,No Rain,14
25.0,0.49,No Rain,15
24.00555555555555,0.53,No Rain,16
23.98888888888889,0.44,Rain,17
22.89444444444444,0.48,No Rain,18
21.29444444444444,0.62,Rain,19
20.38888888888889,0.61,Rain,20
17.333333333333332,0.75,No Rain,21
16.688888888888886,0.84,Rain,22
16.172222222222224,0.87,No Rain,23
15.050000000000002,0.9,Rain,0
15.56111111111111,0.84,No Rain,1
11.594444444444443,0.91,No Rain,2
15.116666666666667,0.87,No Rain,3
15.072222222222225,0.9,No Rain,4
14.566666666666666,0.89,Rain,5
16.044444444444444,0.82,Rain,6
17.68888888888889,0.71,No Rain,7
18.649999999999995,0.66,No Rain,8
19.93333333333333,0.61,No Rain,9
21.04444444444444,0.47,No Rain,10
21.22222222222222,0.49,No Rain,11
22.24444444444445,0.49,Rain,12
22.77777777777778,0.44,No Rain,13
22.794444444444444,0.47,Rain,14
22.800000000000004,0.5,No Rain,15
23.83888888888889,0.5,No Rain,16
22.938888888888894,0.41,No Rain,17
22.22222222222222,0.46,No Rain,18
21.2,0.52,Rain,19
18.311111111111103,0.66,Rain,20
17.194444444444443,0.72,Rain,21
15.994444444444444,0.76,No Rain,22
13.622222222222224,0.83,No Rain,23
12.783333333333331,0.86,No Rain,0
11.738888888888887,0.9,No Rain,1
12.427777777777775,0.92,Rain,2
10.744444444444447,0.95,Rain,3
9.86111111111111,0.92,Rain,4
10.68888888888889,0.92,No Rain,5
13.822222222222225,0.84,Rain,6
16.06666666666667,0.81,No Rain,7
17.66111111111111,0.73,Rain,8
19.97222222222222,0.61,No Rain,9
20.08888888888889,0.61,Rain,10
20.32777777777778,0.6,No Rain,11
21.25,0.56,Rain,12
19.21111111111111,0.66,Rain,13
20.55555555555556,0.6,No Rain,14
22.68888888888889,0.48,Rain,15
22.84444444444445,0.48,Rain,16
22.37777777777778,0.45,Rain,17
22.33333333333333,0.39,No Rain,18
21.25,0.52,No Rain,19
17.944444444444443,0.6,Rain,20
16.12777777777778,0.78,No Rain,21
16.505555555555556,0.66,No Rain,22
15.938888888888888,0.68,Rain,23
14.422222222222224,0.8,Rain,0
13.861111111111112,0.83,No Rain,1
14.383333333333333,0.87,Rain,2
12.288888888888888,0.9,Rain,3
11.177777777777775,0.89,No Rain,4
10.172222222222224,0.92,Rain,5
10.18888888888889,0.93,Rain,6
13.961111111111112,0.9,No Rain,7
16.35,0.79,Rain,8
20.07222222222222,0.67,No Rain,9
22.2,0.55,Rain,10
22.64444444444445,0.53,Rain,11
22.872222222222224,0.5,No Rain,12
23.98333333333333,0.45,No Rain,13
24.038888888888884,0.44,No Rain,14
25.07222222222222,0.42,No Rain,15
25.09444444444445,0.45,No Rain,16
25.161111111111115,0.45,No Rain,17
24.14444444444444,0.47,No Rain,18
23.00555555555556,0.56,No Rain,19
22.68333333333333,0.63,Rain,20
20.11666666666666,0.63,Rain,21
17.87777777777778,0.77,Rain,22
17.01111111111111,0.82,Rain,23
15.627777777777778,0.87,Rain,0
14.494444444444447,0.9,No Rain,1
15.266666666666664,0.92,Rain,2
13.97222222222222,0.86,Rain,3
13.438888888888888,0.86,No Rain,4
13.15,0.9,No Rain,5
13.922222222222224,0.92,No Rain,6
16.238888888888887,0.86,No Rain,7
21.016666666666666,0.72,No Rain,8
23.93888888888889,0.58,Rain,9
26.088888888888885,0.42,Rain,10
27.027777777777786,0.38,Rain,11
27.266666666666666,0.39,Rain,12
27.800000000000004,0.32,Rain,13
27.78333333333333,0.37,Rain,14
28.88888888888889,0.33,No Rain,15
28.911111111111115,0.37,Rain,16
28.827777777777776,0.37,Rain,17
27.872222222222224,0.38,No Rain,18
27.28888888888889,0.47,No Rain,19
23.111111111111107,0.62,Rain,20
20.18333333333333,0.73,Rain,21
19.488888888888887,0.78,Rain,22
18.95555555555556,0.81,Rain,23
17.244444444444444,0.87,Rain,0
16.688888888888886,0.87,No Rain,1
18.616666666666667,0.92,No Rain,2
15.555555555555555,0.93,Rain,3
15.555555555555555,0.93,Rain,4
14.716666666666669,0.92,No Rain,5
17.13888888888889,0.87,Rain,6
19.966666666666665,0.78,No Rain,7
22.700000000000003,0.66,Rain,8
25.02777777777778,0.58,Rain,9
27.2,0.56,No Rain,10
27.72777777777777,0.48,Rain,11
28.88888888888889,0.48,No Rain,12
29.00555555555555,0.43,Rain,13
29.994444444444444,0.4,No Rain,14
30.07222222222222,0.35,No Rain,15
30.07222222222222,0.4,No Rain,16
30.050000000000004,0.36,Rain,17
28.95555555555556,0.46,Rain,18
27.28888888888889,0.64,Rain,19
25.46111111111111,0.65,Rain,20
22.89444444444444,0.78,No Rain,21
22.25,0.8,Rain,22
21.5,0.82,Rain,23
20.56111111111112,0.84,Rain,0
19.4,0.87,Rain,1
19.288888888888888,0.91,No Rain,2
19.383333333333333,0.87,No Rain,3
17.733333333333334,0.93,No Rain,4
18.02777777777778,0.93,No Rain,5
19.91111111111111,0.93,Rain,6
22.62222222222222,0.79,Rain,7
25.427777777777774,0.69,No Rain,8
25.827777777777776,0.61,No Rain,9
24.899999999999995,0.74,No Rain,10
27.027777777777786,0.65,No Rain,11
27.77777777777778,0.55,No Rain,12
28.86666666666666,0.55,No Rain,13
28.97222222222222,0.49,No Rain,14
29.90555555555555,0.49,No Rain,15
29.95,0.49,Rain,16
28.200000000000003,0.6,No Rain,17
27.89444444444444,0.58,Rain,18
27.82222222222222,0.66,No Rain,19
25.538888888888888,0.75,Rain,20
22.83888888888889,0.79,Rain,21
21.71111111111111,0.87,No Rain,22
20.90555555555555,0.86,No Rain,23
19.466666666666672,0.93,Rain,0
20.0,0.93,Rain,1
21.15555555555555,0.89,Rain,2
18.81666666666667,0.97,Rain,3
18.33333333333333,0.97,No Rain,4
19.038888888888884,0.93,No Rain,5
20.00555555555556,0.93,Rain,6
22.68888888888889,0.84,Rain,7
25.777777777777786,0.65,Rain,8
27.15555555555555,0.48,Rain,9
27.2,0.48,No Rain,10
28.72222222222222,0.47,Rain,11
28.86666666666666,0.49,No Rain,12
30.00555555555556,0.48,Rain,13
30.05555555555556,0.5,Rain,14
31.06666666666667,0.46,Rain,15
31.161111111111115,0.48,Rain,16
31.08333333333333,0.48,No Rain,17
30.09444444444445,0.58,Rain,18
27.98333333333333,0.66,No Rain,19
26.71666666666667,0.66,Rain,20
24.00555555555555,0.79,No Rain,21
22.338888888888885,0.84,Rain,22
22.17222222222222,0.86,No Rain,23
13.194444444444445,0.65,No Rain,0
11.205555555555556,0.82,No Rain,1
10.66111111111111,0.93,No Rain,2
10.627777777777778,0.88,Rain,3
10.555555555555555,0.92,No Rain,4
10.58888888888889,0.93,Rain,5
9.97777777777778,0.99,Rain,6
9.97777777777778,0.93,No Rain,7
10.044444444444444,0.93,Rain,8
10.050000000000002,0.93,Rain,9
11.066666666666668,0.93,Rain,10
11.055555555555555,0.93,No Rain,11
11.044444444444444,1.0,Rain,12
12.083333333333334,0.93,No Rain,13
12.122222222222222,0.99,No Rain,14
12.594444444444443,0.96,Rain,15
12.666666666666664,0.96,No Rain,16
14.538888888888891,0.88,Rain,17
13.683333333333334,0.84,No Rain,18
12.68888888888889,0.9,No Rain,19
12.133333333333336,0.88,Rain,20
11.138888888888888,0.93,No Rain,21
11.138888888888888,0.93,No Rain,22
11.161111111111111,0.93,No Rain,23
21.55555555555556,0.9,Rain,0
20.494444444444444,0.9,Rain,1
18.883333333333333,0.92,Rain,2
19.88888888888889,0.97,No Rain,3
19.31111111111112,0.97,Rain,4
18.200000000000003,0.94,No Rain,5
19.87222222222222,0.88,No Rain,6
22.62777777777778,0.8,Rain,7
24.75555555555556,0.69,No Rain,8
27.666666666666668,0.64,Rain,9
29.77777777777778,0.63,No Rain,10
29.811111111111103,0.55,No Rain,11
28.98333333333333,0.62,Rain,12
28.033333333333328,0.62,Rain,13
31.172222222222224,0.48,No Rain,14
30.13888888888889,0.5,Rain,15
31.11111111111111,0.45,Rain,16
29.761111111111106,0.47,Rain,17
30.022222222222226,0.51,No Rain,18
27.794444444444444,0.59,No Rain,19
24.48333333333333,0.67,Rain,20
22.37777777777778,0.8,Rain,21
21.688888888888894,0.8,No Rain,22
20.677777777777777,0.85,Rain,23
19.488888888888887,0.9,No Rain,0
18.4,0.93,No Rain,1
20.933333333333337,0.85,Rain,2
17.77777777777778,0.93,Rain,3
16.71111111111111,0.97,No Rain,4
17.883333333333333,0.97,No Rain,5
18.82222222222222,0.93,No Rain,6
20.07222222222222,0.87,Rain,7
22.85,0.8,No Rain,8
25.09444444444445,0.73,No Rain,9
26.22777777777777,0.65,Rain,10
27.28333333333333,0.57,Rain,11
27.916666666666668,0.55,No Rain,12
29.02777777777778,0.51,No Rain,13
30.00555555555556,0.5,No Rain,14
30.13888888888889,0.51,No Rain,15
31.105555555555554,0.45,No Rain,16
30.194444444444443,0.47,Rain,17
29.00555555555555,0.55,Rain,18
27.40555555555555,0.6,Rain,19
26.48333333333333,0.64,No Rain,20
25.022222222222226,0.69,Rain,21
23.86666666666666,0.72,No Rain,22
23.47222222222222,0.74,Rain,23
22.28888888888889,0.79,No Rain,0
21.666666666666668,0.81,Rain,1
20.738888888888887,0.78,No Rain,2
20.09444444444445,0.87,Rain,3
20.0,0.87,Rain,4
19.59444444444444,0.9,Rain,5
21.04444444444444,0.81,Rain,6
22.25,0.81,No Rain,7
24.938888888888886,0.69,Rain,8
27.2,0.61,Rain,9
27.85,0.55,No Rain,10
28.95555555555556,0.54,Rain,11
29.02777777777778,0.55,Rain,12
30.09444444444445,0.48,No Rain,13
31.061111111111103,0.51,Rain,14
31.18333333333333,0.44,No Rain,15
31.20555555555556,0.41,No Rain,16
31.244444444444444,0.46,Rain,17
30.04444444444444,0.48,No Rain,18
27.866666666666664,0.55,No Rain,19
26.34444444444445,0.63,Rain,20
23.766666666666666,0.7,Rain,21
22.655555555555555,0.72,Rain,22
21.91111111111111,0.73,No Rain,23
19.55555555555556,0.84,Rain,0
20.07222222222222,0.78,Rain,1
18.672222222222224,0.95,No Rain,2
19.372222222222224,0.79,Rain,3
17.800000000000004,0.88,No Rain,4
18.48888888888889,0.88,Rain,5
18.86666666666666,0.9,No Rain,6
20.02777777777778,0.87,No Rain,7
22.188888888888886,0.77,No Rain,8
22.31666666666667,0.78,Rain,9
23.98333333333333,0.74,No Rain,10
24.250000000000004,0.77,No Rain,11
26.20555555555556,0.68,No Rain,12
26.32222222222222,0.64,No Rain,13
26.25,0.61,Rain,14
27.89444444444444,0.58,Rain,15
27.938888888888894,0.55,No Rain,16
27.883333333333333,0.59,No Rain,17
27.600000000000005,0.63,No Rain,18
24.89444444444445,0.65,Rain,19
18.93333333333333,0.87,Rain,20
18.044444444444448,0.99,Rain,21
19.022222222222226,0.96,No Rain,22
19.02777777777778,0.96,Rain,23
18.911111111111115,0.97,Rain,0
18.88888888888889,0.97,No Rain,1
19.30555555555556,0.97,Rain,2
18.28888888888889,0.97,Rain,3
17.755555555555556,1.0,Rain,4
17.83888888888889,0.97,Rain,5
18.82222222222222,0.93,No Rain,6
20.00555555555556,0.92,Rain,7
22.16111111111111,0.86,No Rain,8
22.85,0.83,No Rain,9
25.0,0.74,No Rain,10
25.083333333333336,0.73,Rain,11
26.15555555555555,0.68,Rain,12
26.25,0.68,Rain,13
27.3,0.59,Rain,14
27.800000000000004,0.59,No Rain,15
27.82222222222222,0.66,No Rain,16
27.84444444444445,0.61,Rain,17
27.28888888888889,0.64,Rain,18
26.2,0.68,No Rain,19
24.40555555555556,0.76,No Rain,20
22.82222222222222,0.83,Rain,21
22.2,0.87,Rain,22
21.32222222222222,0.89,Rain,23
20.488888888888887,0.93,No Rain,0
19.93333333333333,0.97,No Rain,1
21.37222222222222,0.9,No Rain,2
19.33333333333333,0.93,Rain,3
18.82222222222222,0.97,Rain,4
18.42777777777778,0.97,No Rain,5
20.933333333333337,0.93,No Rain,6
22.066666666666663,0.87,Rain,7
23.86111111111111,0.79,No Rain,8
26.06111111111111,0.69,No Rain,9
27.194444444444443,0.69,No Rain,10
27.83333333333333,0.62,Rain,11
27.84444444444445,0.63,No Rain,12
28.95555555555556,0.58,No Rain,13
29.105555555555554,0.63,Rain,14
29.09444444444445,0.58,Rain,15
31.105555555555554,0.45,No Rain,16
30.944444444444443,0.51,Rain,17
29.95,0.55,No Rain,18
28.86666666666666,0.63,Rain,19
27.399999999999995,0.71,No Rain,20
25.016666666666666,0.79,Rain,21
23.88888888888889,0.82,No Rain,22
23.09444444444444,0.88,Rain,23
22.666666666666668,0.87,No Rain,0
21.06666666666667,0.93,No Rain,1
20.627777777777776,0.92,Rain,2
21.06666666666667,0.9,No Rain,3
20.533333333333328,0.97,Rain,4
20.616666666666667,0.93,Rain,5
22.11111111111111,0.87,Rain,6
22.80555555555556,0.84,Rain,7
25.06111111111112,0.78,Rain,8
27.24444444444445,0.65,No Rain,9
